"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Clathrodictyida"
"Access Time","Fri 2026-01-02 02:56:06 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Clathrodictyida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0264"
"Records Found","1110"
"Records Returned","1110"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"596937","occ","","","63277","Actinodictyon venustum n. sp.","genus","3340","species not entered","Actinodictyon","genus","3340","Lochkovian","Pragian","419.62","410.62","18200"
"596938","occ","","","63277","Anostylostroma laxum","genus","3347","species not entered","Anostylostroma","genus","3347","Lochkovian","Pragian","419.62","410.62","18200"
"596939","occ","","","63277","Belemnostroma hastatum n. gen. n. sp.","genus","3353","species not entered","Belemnostroma","genus","3353","Lochkovian","Pragian","419.62","410.62","18200"
"605850","occ","","","64589","Clathrodictyon idense","species","85405","","Clathrodictyon idense","species","85405","Eastonian","","452.3","449","18637"
"605859","occ","","","64591","Clathrodictyon molense","species","85406","","Clathrodictyon molense","species","85406","Eastonian","Bolindian","452.3","443.1","18637"
"605860","occ","","","64591","Clathrodictyon plicatum","species","85408","","Clathrodictyon plicatum","species","85408","Eastonian","Bolindian","452.3","443.1","18637"
"605861","occ","","","64591","Ecclimadictyon undatum","species","85409","","Ecclimadictyon undatum","species","85409","Eastonian","Bolindian","452.3","443.1","18637"
"605862","occ","","","64592","Clathrodictyon plicatum","species","85408","","Clathrodictyon plicatum","species","85408","Eastonian","Bolindian","452.3","443.1","18637"
"605863","occ","","","64592","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Eastonian","Bolindian","452.3","443.1","18637"
"621680","occ","","","66955","Anostylostroma anfractum","species","133843","","Anostylostroma anfractum","species","133843","Eifelian","","393.47","387.95","19072"
"621681","occ","","","66955","Gerronostroma septentrionalis","species","133271","","Gerronostroma septentrionalis","species","133271","Eifelian","","393.47","387.95","19072"
"621682","occ","","","66955","Pseudoactinodictyon cf. stearni","genus","3420","species not entered","Pseudoactinodictyon","genus","3420","Eifelian","","393.47","387.95","19072"
"637643","occ","","","68618","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Late Ordovician","","458.2","443.1","17531"
"637791","occ","","","68633","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Late Ordovician","","458.2","443.1","17531"
"663548","occ","","","71457","Atelodictyon strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","24147"
"663575","occ","","","71461","? Atelodictyon strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","24147"
"663598","occ","","","71462","? Anostylostroma cf. retiforme","genus","3347","species not entered","Anostylostroma","genus","3347","Givetian","","387.95","382.31","24147"
"663612","occ","","","71464","Anostylostroma cf. retiforme","genus","3347","species not entered","Anostylostroma","genus","3347","Givetian","","387.95","382.31","24147"
"663617","occ","","","71464","Pseudoactinodictyon dartingtoniense","genus","3420","species not entered","Pseudoactinodictyon","genus","3420","Givetian","","387.95","382.31","24147"
"663620","occ","","","71465","Pseudoactinodictyon dartingtoniense","genus","3420","species not entered","Pseudoactinodictyon","genus","3420","Givetian","","387.95","382.31","24147"
"690046","occ","","","74162","Aculatostroma sp.","genus","3343","species not entered","Atelodictyon","genus","3349","Lochkovian","Pragian","419.62","410.62","24891"
"693628","occ","","","74632","Pseudoactinodictyon lenticulare","genus","3420","species not entered","Pseudoactinodictyon","genus","3420","Givetian","","387.95","382.31","25106"
"699466","occ","","","75095","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Emsian","","410.62","393.47","25300"
"699470","occ","","","75095","Clathrodictyon cellulosum","genus","3359","species not entered","Clathrodictyon","genus","3359","Emsian","","410.62","393.47","25300"
"707797","occ","","","75898","Clathrodictyon krekovi","genus","3359","species not entered","Clathrodictyon","genus","3359","Early Emsian","","410.62","399.5","25674"
"716915","occ","","","76963","Schistodictyon aff. amygdaloides","genus","3431","species not entered","Schistodictyon","genus","3431","Emsian","","410.62","393.47","26031"
"719966","occ","","","77260","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Telychian","","438.6","432.9","26165"
"719967","occ","","","77260","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Telychian","","438.6","432.9","26165"
"721059","occ","","","77386","Clathrodictyon kudriavzevi","species","192664","","Clathrodictyon kudriavzevi","species","192664","Juuru","","443.1","440.8","26191"
"721060","occ","","","77386","Ecclimadictyon microvesiculosum","species","192942","","Ecclimadictyon microvesiculosum","species","192941","Juuru","","443.1","440.8","26191"
"721079","occ","","","77388","Ecclimadictyon microvesiculosum","species","192942","","Ecclimadictyon microvesiculosum","species","192941","Juuru","","443.1","440.8","26191"
"721080","occ","","","77388","Ecclimadictyon macrotuberculatum","species","333467","","Ecclimadictyon macrotuberculatum","species","333467","Juuru","","443.1","440.8","26191"
"721094","occ","","","77389","Clathrodictyon boreale","species","192665","","Clathrodictyon boreale","species","192665","Juuru","","443.1","440.8","26191"
"721095","occ","","","77389","Clathrodictyon demissus","genus","3359","species not entered","Clathrodictyon","genus","3359","Juuru","","443.1","440.8","26191"
"721278","occ","","","77410","Clathrodictyon simplex","genus","3359","species not entered","Clathrodictyon","genus","3359","Sheinwoodian","","432.9","430.6","26203"
"721285","occ","","","77411","Clathrodictyon delicatulum","species","192917","","Clathrodictyon delicatulum","species","192917","Sheinwoodian","","432.9","430.6","26204"
"722723","occ","","","77535","Clathrodictyon kudriavzevi","species","192664","","Clathrodictyon kudriavzevi","species","192664","Sheinwoodian","","432.9","430.6","26229"
"722724","occ","","","77535","Actinodictyon tenue","genus","3340","species not entered","Actinodictyon","genus","3340","Sheinwoodian","","432.9","430.6","26229"
"722736","occ","","","77536","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Homerian","","430.6","426.7","26230"
"722742","occ","","","77536","Clathrodictyon argutulum","genus","3359","species not entered","Clathrodictyon","genus","3359","Homerian","","430.6","426.7","26230"
"722743","occ","","","77536","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Homerian","","430.6","426.7","26230"
"724361","occ","","","77788","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Givetian","Frasnian","387.95","372.15","26272"
"725355","occ","21860","","77910","Gerronostroma cracoviensis","species","148567","","Gerronostroma cracoviensis","species","148567","Famennian","","372.15","358.86","30167"
"725371","occ","","","77917","Gerronostroma xizangense","genus","3383","species not entered","Gerronostroma","genus","3383","Givetian","Frasnian","387.95","372.15","26299"
"725372","occ","","","77917","Gerronostroma densatum","genus","3383","species not entered","Gerronostroma","genus","3383","Givetian","Frasnian","387.95","372.15","26299"
"730485","occ","","","78493","Clathrodictyon amygdaloides","genus","3359","species not entered","Clathrodictyon","genus","3359","Eifelian","","393.47","387.95","26393"
"731597","occ","","","78569","Atelodictyon fallax","genus","3349","species not entered","Atelodictyon","genus","3349","Eifelian","","393.47","387.95","26415"
"731598","occ","","","78569","Atelodictyon strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Eifelian","","393.47","387.95","26415"
"731599","occ","","","78569","Clathrodictyon amygdaloides","genus","3359","species not entered","Clathrodictyon","genus","3359","Eifelian","","393.47","387.95","26415"
"731600","occ","","","78569","Clathrodictyon amygdaloides","genus","3359","species not entered","Clathrodictyon","genus","3359","Eifelian","","393.47","387.95","26415"
"733675","occ","","","78710","Clathrodictyon ex gr. regulare","species","193097","recombined as","Petridiostroma regulare","species","193096","Llandovery","","443.1","432.9","26470"
"735584","occ","","","78969","Clathrodictyon boreale","species","192665","","Clathrodictyon boreale","species","192665","Llandovery","","443.1","432.9","26528"
"735585","occ","","","78969","Clathrodictyon vesiculosum","species","328912","","Clathrodictyon vesiculosum","species","328912","Llandovery","","443.1","432.9","26528"
"735586","occ","","","78969","Clathrodictyon microvesiculosum","species","192941","recombined as","Ecclimadictyon microvesiculosum","species","192941","Llandovery","","443.1","432.9","26528"
"735587","occ","","","78969","Clathrodictyon microstriatellum","genus","3359","species not entered","Clathrodictyon","genus","3359","Llandovery","","443.1","432.9","26528"
"735588","occ","","","78969","Ecclimadictyon microfastigiatum","species","333463","","Ecclimadictyon microfastigiatum","species","333463","Llandovery","","443.1","432.9","26528"
"735589","occ","","","78969","Ecclimadictyon kirgisicum","genus","3375","species not entered","Ecclimadictyon","genus","3375","Llandovery","","443.1","432.9","26528"
"735591","occ","","","78970","Clathrodictyon microstriatellum","genus","3359","species not entered","Clathrodictyon","genus","3359","Wenlock","","432.9","426.7","26528"
"735592","occ","","","78970","Clathrodictyon variolare","species","192916","","Clathrodictyon variolare","species","192915","Wenlock","","432.9","426.7","26528"
"735593","occ","","","78970","Clathrodictyon cf. kudriavzevi","species","192664","","Clathrodictyon kudriavzevi","species","192664","Wenlock","","432.9","426.7","26528"
"735594","occ","","","78970","Ecclimadictyon fastigiatum","species","328915","","Ecclimadictyon fastigiatum","species","328914","Wenlock","","432.9","426.7","26528"
"735595","occ","","","78970","Ecclimadictyon kirgisicum","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26528"
"735597","occ","","","78971","Clathrodictyon ? numerosum","genus","3359","species not entered","Clathrodictyon","genus","3359","Gorstian","Ludfordian","426.7","422.7","26528"
"735601","occ","","","78972","Clathrodictyon ? numerosum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","26528"
"735603","occ","","","78972","Intexodictyon (Plexodictyon) savaliense","genus","3393","species not entered","Intexodictyon","genus","3393","Ludfordian","","425","422.7","26528"
"735604","occ","","","78972","Intexodictyon aff. perplexum","species","208198","","Intexodictyon perplexum","species","208198","Ludfordian","","425","422.7","26528"
"735615","occ","","","78973","Atelodictyon stellata","genus","3349","species not entered","Atelodictyon","genus","3349","Lochkovian","Pragian","419.62","410.62","26528"
"735618","occ","","","78973","Clathrostroma uralicum","genus","3360","species not entered","Gerronostroma","genus","3383","Lochkovian","Pragian","419.62","410.62","26528"
"735619","occ","","","78973","Anostylostroma yavorskyi","genus","3347","species not entered","Anostylostroma","genus","3347","Lochkovian","Pragian","419.62","410.62","26528"
"735620","occ","","","78973","Anostylostroma hausieramika","genus","3347","species not entered","Anostylostroma","genus","3347","Lochkovian","Pragian","419.62","410.62","26528"
"735621","occ","","","78973","Anostylostroma sp.","genus","3347","","Anostylostroma","genus","3347","Lochkovian","Pragian","419.62","410.62","26528"
"735771","occ","","","78985","Gerronostroma ? sphaeroidea","genus","3383","species not entered","Gerronostroma","genus","3383","Eifelian","","393.47","387.95","26528"
"735773","occ","","","78985","Clathrodictyon boreale","species","192665","","Clathrodictyon boreale","species","192665","Eifelian","","393.47","387.95","26528"
"735775","occ","","","78985","Anostylostroma lozvense","genus","3347","species not entered","Anostylostroma","genus","3347","Eifelian","","393.47","387.95","26528"
"735870","occ","","","79015","Clathrodictyon microvesiculosum","species","192941","recombined as","Ecclimadictyon microvesiculosum","species","192941","Homerian","","430.6","426.7","26528"
"735871","occ","","","79015","Ecclimadictyon laminaeungulatum","species","333459","","Ecclimadictyon laminaeungulatum","species","333459","Homerian","","430.6","426.7","26528"
"735872","occ","","","79015","Intexodictyon (Plexodictyon) asiaticum n. sp.","genus","3393","species not entered","Intexodictyon","genus","3393","Homerian","","430.6","426.7","26528"
"735873","occ","","","79015","Ecclimadictyon macrotuberculatum","species","333467","","Ecclimadictyon macrotuberculatum","species","333467","Homerian","","430.6","426.7","26528"
"735874","occ","","","79016","Intexodictyon confertum n. sp.","species","118290","","Intexodictyon confertum","species","118290","Wenlock","","432.9","426.7","26528"
"735875","occ","","","79016","Ecclimadictyon macrotuberculatum","species","333467","","Ecclimadictyon macrotuberculatum","species","333467","Wenlock","","432.9","426.7","26528"
"735877","occ","","","79016","Intexodictyon (Plexodictyon) asiaticum","genus","3393","species not entered","Intexodictyon","genus","3393","Wenlock","","432.9","426.7","26528"
"735890","occ","","","79018","Atelodictyon cylindricum n. sp.","species","118291","","Atelodictyon cylindricum","species","118291","Lochkovian","","419.62","413.02","26539"
"735893","occ","","","79018","Tienodictyon gregalis n. sp.","species","118292","","Tienodictyon gregalis","species","118292","Lochkovian","","419.62","413.02","26539"
"735921","occ","","","79020","Atelodictyon flexuosum n. sp.","species","118300","","Atelodictyon flexuosum","species","118300","Lochkovian","","419.62","413.02","26539"
"737149","occ","","","79165","Actinodictyon sp.","genus","3340","","Actinodictyon","genus","3340","Aeronian","","440.5","438.6","6611"
"737150","occ","","","79165","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Aeronian","","440.5","438.6","6611"
"737151","occ","","","79165","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Aeronian","","440.5","438.6","6611"
"737162","occ","","","79167","Ecclimadictyon robustum","genus","3375","species not entered","Ecclimadictyon","genus","3375","Telychian","","438.6","432.9","26573"
"738872","occ","","","79380","Plexodictyon cf. waparksi","genus","3417","species not entered","Plexodictyon","genus","3417","Pridoli","Lochkovian","422.7","413.02","26625"
"739019","occ","","","79400","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739030","occ","","","79401","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739045","occ","","","79403","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739050","occ","","","79406","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739139","occ","","","79419","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739150","occ","","","79420","Stelodictyon cf. crassum","genus","3437","species not entered","Stelodictyon","genus","3437","Wenlock","","432.9","426.7","26630"
"739160","occ","","","79422","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739163","occ","","","79423","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739322","occ","","","79466","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739401","occ","","","79486","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739409","occ","","","79487","Ecclimadictyon nikiforovae","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26630"
"739410","occ","","","79487","Stelodictyon sp.","genus","3437","","Stelodictyon","genus","3437","Wenlock","","432.9","426.7","26630"
"740291","occ","","","79589","Clathrodictyon vormsiense","species","333334","","Clathrodictyon vormsiense","species","333334","Katian","","452.8","445.2","26709"
"740303","occ","","","79590","Clathrodictyon vormsiense","species","333334","","Clathrodictyon vormsiense","species","333334","Katian","","452.8","445.2","26709"
"740304","occ","","","79590","Clathrodictyon microundulatum","species","333335","","Clathrodictyon microundulatum","species","333335","Katian","","452.8","445.2","26709"
"740312","occ","","","79592","Clathrodictyon vormsiense","species","333334","","Clathrodictyon vormsiense","species","333334","Katian","","452.8","445.2","26709"
"740313","occ","","","79592","Clathrodictyon microundulatum","species","333335","","Clathrodictyon microundulatum","species","333335","Katian","","452.8","445.2","26709"
"740339","occ","","","79594","Clathrodictyon vormsiense","species","333334","","Clathrodictyon vormsiense","species","333334","Ashgill","","449.5","443.1","26709"
"740631","occ","","","79638","Clathrodictyon vormsiense","species","333334","","Clathrodictyon vormsiense","species","333334","Ashgill","","449.5","443.1","26709"
"740658","occ","","","79639","Clathrodictyon microundulatum","species","333335","","Clathrodictyon microundulatum","species","333335","Ashgill","","449.5","443.1","26709"
"740674","occ","","","79640","Clathrodictyon mohicanum","genus","3359","species not entered","Clathrodictyon","genus","3359","Wenlock","","432.9","426.7","26709"
"740675","occ","","","79640","Ecclimadictyon tschernovi","genus","3375","species not entered","Ecclimadictyon","genus","3375","Wenlock","","432.9","426.7","26709"
"740685","occ","","","79640","Clathrodictyon boreale","species","192665","","Clathrodictyon boreale","species","192665","Wenlock","","432.9","426.7","26709"
"740720","occ","","","79642","Plexodictyon ludlovicum","genus","3417","species not entered","Plexodictyon","genus","3417","Ludlow","","426.7","422.7","26709"
"740721","occ","","","79642","Plexodictyon savaliense","genus","3417","species not entered","Plexodictyon","genus","3417","Ludlow","","426.7","422.7","26709"
"740722","occ","","","79642","Plexodictyon katriense","genus","3417","species not entered","Plexodictyon","genus","3417","Ludlow","","426.7","422.7","26709"
"740738","occ","","","79642","Plexodictyon gobiense n. sp.","species","119673","","Plexodictyon gobiense","species","119673","Ludlow","","426.7","422.7","26709"
"740795","occ","","","79645","Clathrodictyon striatellum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludlow","","426.7","422.7","26709"
"740806","occ","","","79645","Plexodictyon savaliense","genus","3417","species not entered","Plexodictyon","genus","3417","Ludlow","","426.7","422.7","26709"
"741678","occ","","","79642","Clathrodictyon gotlandense","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludlow","","426.7","422.7","26709"
"741679","occ","","","79640","Clathrodictyon sulevi","species","333440","","Clathrodictyon sulevi","species","333440","Wenlock","","432.9","426.7","26709"
"741684","occ","","","79718","Atelodictyon toschemkense","genus","3349","species not entered","Atelodictyon","genus","3349","Gedinnine","","419.62","413.02","26709"
"741685","occ","","","79718","Gerronostroma concentricum","genus","3383","species not entered","Gerronostroma","genus","3383","Gedinnine","","419.62","413.02","26709"
"741687","occ","","","79719","Tienodictyon rarum","genus","3452","species not entered","Tienodictyon","genus","3452","Givetian","","387.95","382.31","26709"
"741707","occ","","","79722","Atelodictyon morytuense n. sp.","species","119807","","Atelodictyon morytuense","species","119807","Givetian","Frasnian","387.95","372.15","26709"
"741714","occ","","","79723","Tienodictyon rarum","genus","3452","species not entered","Tienodictyon","genus","3452","Givetian","","387.95","382.31","26709"
"743376","occ","","","79809","Clathrodictyon mohicanum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","21265"
"743378","occ","","","79809","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","21265"
"743384","occ","","","79810","Clathrodictyon mohicanum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","21265"
"743387","occ","","","79810","Plexodictyon katriense","genus","3417","species not entered","Plexodictyon","genus","3417","Ludfordian","","425","422.7","21265"
"743388","occ","","","79810","Clathrodictyon convictum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","21265"
"743389","occ","","","79810","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ludfordian","","425","422.7","21265"
"743402","occ","","","79814","Plexodictyon irregulare","genus","3417","species not entered","Plexodictyon","genus","3417","Ludfordian","","425","422.7","26841"
"743409","occ","","","79814","Ecclimadictyon aff. robustum","genus","3375","species not entered","Ecclimadictyon","genus","3375","Ludfordian","","425","422.7","26841"
"743411","occ","","","61750","Clathrodictyon demissum","species","333456","","Clathrodictyon demissum","species","333456","Rhuddanian","","443.1","440.5","26841"
"743412","occ","","","61750","Clathrodictyon sarvense","species","192939","recombined as","Ecclimadictyon sarvense","species","192939","Rhuddanian","","443.1","440.5","26841"
"743413","occ","","","61750","Ecclimadictyon pandum","species","333468","","Ecclimadictyon pandum","species","333468","Rhuddanian","","443.1","440.5","26841"
"743416","occ","","","14319","Clathrodictyon variolare","species","192916","","Clathrodictyon variolare","species","192915","Aeronian","Telychian","440.5","432.9","26841"
"743417","occ","","","14319","Ecclimadictyon cf. fastigiatum","species","328915","","Ecclimadictyon fastigiatum","species","328914","Aeronian","Telychian","440.5","432.9","26841"
"743418","occ","","","14319","Ecclimadictyon microfastigiatum","species","333463","","Ecclimadictyon microfastigiatum","species","333463","Aeronian","Telychian","440.5","432.9","26841"
"743419","occ","","","14319","Stelodictyon conodigitatum","genus","3437","species not entered","Stelodictyon","genus","3437","Aeronian","Telychian","440.5","432.9","26841"
"743420","occ","","","14319","Oslodictyon suevicum","genus","3407","species not entered","Oslodictyon","genus","3407","Aeronian","Telychian","440.5","432.9","26841"
"744654","occ","","","79877","Clathrodictyon mohicanum","genus","3359","species not entered","Clathrodictyon","genus","3359","Gorstian","","426.7","425","26841"
"744661","occ","","","79878","Yabeodictyon quebecense","genus","3458","species not entered","Yabeodictyon","genus","3458","Ludfordian","","425","422.7","26841"
"744662","occ","","","79878","Plexodictyon katriense","genus","3417","species not entered","Plexodictyon","genus","3417","Ludfordian","","425","422.7","26841"
"744674","occ","","","79879","Actinodictyon nestori","genus","3340","species not entered","Actinodictyon","genus","3340","Sheinwoodian","","432.9","430.6","26841"
"744677","occ","","","79880","Clathrodictyon cf. crickmayi","species","351385","","Clathrodictyon crickmayi","species","351385","Sheinwoodian","","432.9","430.6","26841"
"744729","occ","","","79881","Clathrodictyon cf. striatellum","genus","3359","species not entered","Clathrodictyon","genus","3359","Wenlock","","432.9","426.7","26847"
"749250","occ","","","80138","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","26941"
"749256","occ","","","80139","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","26941"
"749291","occ","","","80141","Plexodictyon sp.","genus","3417","","Plexodictyon","genus","3417","Ashgill","","449.5","443.1","26941"
"749292","occ","","","80141","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Ashgill","","449.5","443.1","26941"
"749293","occ","","","80141","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","26941"
"750014","occ","","","80224","Clathrodictyida indet.","order","108053","","Clathrodictyida","order","108053","Sandbian","","458.2","452.8","26964"
"750499","occ","","","80272","Gerronostroma tenuilaminae","genus","3383","species not entered","Gerronostroma","genus","3383","Givetian","","387.95","382.31","26992"
"750500","occ","","","80272","Clathrostroma liujingense","genus","3360","species not entered","Gerronostroma","genus","3383","Givetian","","387.95","382.31","26992"
"750501","occ","","","80272","Clathrostroma cf. bifarium","genus","3360","species not entered","Gerronostroma","genus","3383","Givetian","","387.95","382.31","26992"
"750502","occ","","","80272","Anostylostroma compactum","genus","3347","species not entered","Anostylostroma","genus","3347","Givetian","","387.95","382.31","26992"
"750510","occ","","","80272","Pseudoactinodictyon juxi","genus","3420","species not entered","Pseudoactinodictyon","genus","3420","Givetian","","387.95","382.31","26992"
"750511","occ","","","80272","Pseudoactinodictyon sp.","genus","3420","","Pseudoactinodictyon","genus","3420","Givetian","","387.95","382.31","26992"
"750564","occ","","","80293","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27000"
"750573","occ","","","80294","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27000"
"750582","occ","","","80295","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27000"
"752612","occ","","","80582","Atelodictyon fallax","genus","3349","species not entered","Atelodictyon","genus","3349","Emsian","","410.62","393.47","27059"
"752622","occ","","","80583","Atelodictyon fallax","genus","3349","species not entered","Atelodictyon","genus","3349","Emsian","","410.62","393.47","27059"
"752658","occ","","","80587","Atelodictyon cf. fallax","genus","3349","species not entered","Atelodictyon","genus","3349","Emsian","","410.62","393.47","27059"
"752668","occ","","","80589","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"752669","occ","","","80590","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"752678","occ","","","80592","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"752742","occ","","","80598","Anostylostroma cf. tuntouense","genus","3347","species not entered","Anostylostroma","genus","3347","Emsian","Eifelian","410.62","387.95","27059"
"752800","occ","","","80603","Clathrodictyida indet.","order","108053","","Clathrodictyida","order","108053","Rawtheyan","","448.8","445.2","27118"
"752862","occ","","","80615","Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Gamachian","","445.5","443.1","27118"
"752863","occ","","","80615","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Gamachian","","445.5","443.1","27118"
"753013","occ","","","80627","Clathrodictyon ellesmerense","genus","3359","species not entered","Clathrodictyon","genus","3359","Emsian","Eifelian","410.62","387.95","27059"
"753028","occ","","","80629","Anostylostroma cf. tuntouense","genus","3347","species not entered","Anostylostroma","genus","3347","Emsian","","410.62","393.47","27059"
"753029","occ","","","80629","Anostylostroma ponderosum","genus","3347","species not entered","Anostylostroma","genus","3347","Emsian","","410.62","393.47","27059"
"753050","occ","","","80633","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"753057","occ","","","80634","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"753067","occ","","","80636","Anostylostroma cf. tuntouense","genus","3347","species not entered","Anostylostroma","genus","3347","Emsian","","410.62","393.47","27059"
"753098","occ","","","80641","Clathrodictyon ellesmerense","genus","3359","species not entered","Clathrodictyon","genus","3359","Eifelian","","393.47","387.95","27059"
"753104","occ","","","80642","Anostylostroma cf. tuntouense","genus","3347","species not entered","Anostylostroma","genus","3347","Eifelian","","393.47","387.95","27059"
"753105","occ","","","80642","Clathrodictyon ellesmerense","genus","3359","species not entered","Clathrodictyon","genus","3359","Eifelian","","393.47","387.95","27059"
"753118","occ","","","80645","Anostylostroma cf. tuntouense","genus","3347","species not entered","Anostylostroma","genus","3347","Eifelian","","393.47","387.95","27059"
"753394","occ","","","80678","? Clathrodictyon sp.","genus","3359","","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","27137"
"753462","occ","","","80679","Ecclimadictyon sp.","genus","3375","","Ecclimadictyon","genus","3375","Caradoc","","458.2","449.5","27137"
"753556","occ","","","80682","Ecclimadictyon cf. koigiense","species","333458","","Ecclimadictyon koigiense","species","333458","Ashgill","","449.5","443.1","27137"
"753557","occ","","","80683","Clathrodictyon cf. mammilatum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","27137"
"753569","occ","","","80684","Ecclimadictyon <sp. A>","genus","3375","","Ecclimadictyon","genus","3375","Ashgill","","449.5","443.1","27137"
"753584","occ","","","80686","Clathrodictyon cf. mammilatum","genus","3359","species not entered","Clathrodictyon","genus","3359","Ashgill","","449.5","443.1","27137"
"753593","occ","","","80687","Clathrodictyon cf. microundulatum","species","333335","","Clathrodictyon microundulatum","species","333335","Ashgill","","449.5","443.1","27137"
"753643","occ","","","80707","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"753649","occ","","","80708","Atelodictyon cf. strictum","genus","3349","species not entered","Atelodictyon","genus","3349","Givetian","","387.95","382.31","27059"
"753667","occ","","","80709","Labechiina arguta n. sp.","species","122325","","Labechiina arguta","species","122325","Llandovery","","443.1","432.9","27139"
